customer_id,segment,plan,region,has_credit_card,usage_factor,efficiency_score_base,churn_risk,default_risk,signup_month,is_plan_mismatch
312,light,lite,west,False,0.9668849348776725,86.08197142607025,medium,0.01627750993444941,5,False
313,light,lite,south,False,1.03604323137568,94.57804523860226,medium,0.017429345252487537,10,False
314,heavy,premium,west,False,1.0957570149626354,73.3738653326219,low,0.03449542589941006,5,False
315,heavy,premium,south,True,1.0445615116268745,78.69076036652405,low,0.029846993170350184,3,False
316,moderate,standard,south,False,1.0787340876024605,55.04008111455977,low,0.03402889651326184,7,False
317,moderate,standard,south,True,1.0203181953793163,73.1725786664775,low,0.027894904971536374,4,False
318,light,lite,west,True,0.9210649071106993,69.88693020987589,medium,0.01282447086746299,6,False
319,light,lite,north,False,0.7741081421533295,66.14572252460145,low,0.013656755597376342,8,False
320,light,lite,north,True,0.8142830270643562,92.08495127457797,high,0.021425209398741943,4,False
321,moderate,standard,north,True,0.9623644730138743,81.90929053392856,low,0.016740344366055773,10,False
322,moderate,standard,north,True,1.1035362554488104,81.8370554857401,low,0.028455292288249334,4,False
323,moderate,standard,west,True,0.9154622603656516,84.96287093220741,low,0.020264946930360225,3,False
324,light,standard,north,True,0.9401125842112148,57.14057851652173,low,0.01464111479402312,5,True
325,heavy,premium,east,True,1.121734989736138,48.97773917183238,low,0.027112541255520203,1,False
326,moderate,standard,north,False,1.1333997196513286,74.39766234384207,medium,0.030716252909367466,2,False
327,moderate,standard,north,True,0.8519305634490387,80.90065144317616,medium,0.02730507306564828,0,False
328,moderate,standard,west,True,1.0038766494324296,78.16333085285356,medium,0.022516100316921726,1,False
329,moderate,standard,west,True,0.9927063454032876,76.97598607255927,medium,0.015909050008715918,1,False
330,light,lite,south,True,0.7906964737627779,81.80130151230267,low,0.02547105483729774,7,False
331,moderate,standard,south,False,1.0378967054968584,61.138829157102094,medium,0.033567670112726156,7,False
332,moderate,standard,west,True,1.0888022207281849,80.14936281712018,low,0.021720141179802175,1,False
333,light,lite,north,True,1.0093524191129,91.59863460311874,low,0.028447349693402055,5,False
334,light,lite,east,True,0.9443082922740155,62.99365085127758,low,0.021369297970158796,4,False
335,light,lite,east,False,0.7843125797418753,77.25824823301826,medium,0.0267013189091004,2,False
336,light,lite,west,False,0.8463543238227522,67.72198290203674,medium,0.018622248101940096,4,False
337,heavy,premium,north,True,1.0131204522682,58.83620284891701,low,0.029966167128419652,4,False
338,moderate,standard,west,True,0.8624497501549238,75.4837880329777,low,0.028067669969573612,4,False
339,moderate,standard,north,True,0.9386963624837455,74.78463707779689,low,0.025126606187085357,2,False
340,light,lite,north,True,1.065172401909876,68.59080969195375,low,0.023562276619084173,2,False
341,moderate,standard,north,True,0.9540657929093156,67.42579161826039,medium,0.02056258310973225,3,False
342,moderate,standard,south,False,0.9439489605489331,83.98136861951605,low,0.03483392146744904,6,False
343,light,lite,west,True,1.0939382975868377,92.5598568834391,low,0.01396982149210698,11,False
344,moderate,standard,west,False,0.9219968091609873,78.4053056225815,low,0.021828505392085966,11,False
345,moderate,standard,west,True,1.1239698041264368,57.575736715393845,low,0.0162019282075634,11,False
346,moderate,standard,south,True,1.044254939453009,60.92162477311227,low,0.02088533473274229,1,False
347,moderate,standard,north,True,1.1324598730853324,81.36824697461067,low,0.03229925210230404,9,False
348,light,lite,south,True,0.9868482273888775,89.24529996054974,low,0.025149288909014352,3,False
349,moderate,standard,east,True,0.9396571405777092,54.28228714216744,low,0.029594238129948446,3,False
350,moderate,standard,north,True,1.0311390975787287,84.52542150942956,medium,0.018466861059505617,0,False
351,moderate,standard,west,True,0.8850770606576174,77.2861264624654,medium,0.01774178916157513,9,False
352,heavy,premium,south,True,1.1528952603471443,66.2622266653645,low,0.030653949432614378,7,False
353,moderate,premium,south,True,1.0699000321667869,76.34645419759067,medium,0.03141962034598282,0,True
354,light,lite,west,True,0.9628121992936429,90.9354586633614,low,0.016535894117155545,7,False
355,light,standard,south,True,0.8015751087694785,86.19953307642177,low,0.011513222078082218,6,True
356,moderate,standard,west,True,0.8776503875417296,73.40313768824812,low,0.03291395926398745,8,False
357,light,lite,east,True,0.9798820824397905,79.67776109538008,medium,0.014461241230855137,7,False
358,moderate,standard,south,True,1.0868476895272157,79.92643305550743,low,0.019924883219412003,4,False
359,heavy,premium,north,False,1.2174282618155208,41.430031796079604,medium,0.027202122214626995,7,False
360,moderate,standard,south,False,0.8847103954540906,51.09000047803261,low,0.01936519745387459,10,False
361,moderate,standard,east,True,1.0223310267616617,55.515410774240415,medium,0.03295487133019451,9,False
362,moderate,standard,north,True,0.8729319583118342,85.83536724770639,medium,0.018166078002112288,11,False
363,moderate,standard,south,True,1.0171931725942924,56.241432453599074,medium,0.022166693133433474,11,False
364,moderate,standard,south,False,1.0197064516423016,57.30689536958673,low,0.02652944875115508,2,False
365,heavy,premium,west,True,1.2126022590968728,52.409083199857655,low,0.020502689134771473,9,False
366,moderate,standard,north,True,0.8729704775300616,66.83044807063703,medium,0.033742178898393545,6,False
367,heavy,premium,west,False,0.999908864978608,69.43720694287443,low,0.02996329349924374,11,False
368,heavy,premium,east,True,1.237944930995853,50.07921456392865,low,0.03536901040661242,3,False
369,light,lite,north,True,0.7176161517553857,82.73340614938826,medium,0.014629601918259764,4,False
370,light,lite,north,True,1.0760732765008332,56.87143379887074,low,0.018763534333327104,8,False
371,light,lite,east,True,1.0849045786436626,72.7646098598533,medium,0.02063322047528966,6,False
372,light,lite,north,False,0.8112398060265426,63.67824983455518,low,0.021126560145141585,3,False
373,light,premium,west,False,0.716766086686503,71.76731503608485,low,0.027586604313569477,5,True
374,moderate,standard,south,True,0.9194141909130544,70.09709148665506,medium,0.03416236017838868,9,False
375,light,lite,north,True,1.054472708851738,92.37216456669961,high,0.022708287137238194,10,False
376,moderate,standard,west,True,0.9709631899551467,80.09591529215152,low,0.028548761424565892,6,False
377,heavy,premium,south,True,1.1925985856172556,77.1012182922047,low,0.04498789146722684,9,False
378,light,lite,south,True,1.0378663636360899,72.25206825364059,low,0.028301214650344443,8,False
379,heavy,premium,south,True,1.2376849301144572,61.78092576292319,low,0.029254048444684523,3,False
380,light,lite,south,True,0.8300844785104845,56.570776569666094,low,0.010127580868131814,9,False
381,light,lite,north,True,1.086298883927899,70.8062118988922,medium,0.0169161219682085,2,False
382,moderate,standard,south,True,1.0916290129137938,87.87024978768963,low,0.030665959659120955,7,False
383,moderate,standard,east,True,1.1470996911380944,51.03078395057405,medium,0.028190119633026544,0,False
384,heavy,premium,north,True,0.9481550315156356,82.23384025629088,low,0.038682602097195234,8,False
385,moderate,standard,west,True,0.9421649251063813,71.85834166912497,low,0.018204512019530127,0,False
386,heavy,premium,north,True,1.0672579152651198,74.07773402239754,medium,0.022523829867781488,1,False
387,light,lite,west,True,0.7400982254891506,55.663699225303915,medium,0.022048988839331755,7,False
388,light,lite,north,True,0.7935251332372256,55.94831014578074,medium,0.029493811920971023,8,False
389,moderate,standard,east,True,0.9194425641295894,84.73638095787736,medium,0.023392547656136208,6,False
390,heavy,premium,south,True,0.9157567334771278,65.82774397310547,low,0.020859572827329635,2,False
391,heavy,premium,north,True,0.904521014635609,75.43173811671728,low,0.021207740090276962,6,False
392,moderate,standard,north,True,0.9693053243299163,88.95201653428597,low,0.020504783620740166,5,False
393,moderate,standard,north,False,0.9314476007628134,86.1697316563026,low,0.025997371255524107,1,False
394,moderate,standard,south,True,0.9778363713856691,83.2945415864398,medium,0.019486371177070527,2,False
395,moderate,standard,north,True,1.095191593663971,87.21593680677302,low,0.024001172788524504,10,False
396,heavy,premium,west,True,1.2482753821829757,43.758621160600846,low,0.04257405012759483,11,False
397,heavy,premium,south,True,1.0970141522857157,59.8948165605874,low,0.031837169459567716,9,False
398,moderate,standard,north,True,0.8984102075165149,72.87983513134371,medium,0.03020321859580318,9,False
399,moderate,standard,south,True,0.8947748409224421,60.726974709796536,low,0.023169111628169654,11,False
400,moderate,standard,west,True,0.8670041296497506,51.386908169042655,low,0.02894327384275961,4,False
401,light,lite,north,True,0.9566017925025008,65.39312551761198,medium,0.027913798885332325,9,False
402,heavy,premium,north,True,0.9919975015852962,58.50867874298041,low,0.04017151529875111,3,False
403,moderate,standard,north,True,1.051927639273365,82.97401788997398,low,0.01812633941417722,1,False
404,heavy,premium,west,False,1.0441898020566216,70.20718713531096,low,0.02243688904420018,3,False
405,moderate,standard,west,True,0.8968604523791798,89.53683975853924,high,0.030876362078160795,11,False
406,heavy,premium,south,False,1.131122820100434,78.97456954200257,low,0.034030436374546315,7,False
407,moderate,standard,west,False,0.9733571427608473,67.09945816361072,low,0.02628463633369072,4,False
408,light,lite,west,True,0.7806113512025251,92.37732155013765,medium,0.0264654642536006,4,False
409,heavy,premium,south,True,1.2118066805696255,40.729017880276025,medium,0.021204165772560995,11,False
410,light,lite,west,True,1.0967850988954573,66.7626984870711,low,0.02530726727716081,11,False
411,moderate,standard,north,False,1.109668714951661,54.11370368629907,low,0.034583031102012315,9,False
412,heavy,premium,north,False,1.2387548897715812,54.59482198081831,low,0.037827254819257916,2,False
413,heavy,premium,north,True,1.1730129838150887,65.89116279080943,low,0.028277680831416407,7,False
414,moderate,standard,north,False,0.9178817290009558,77.69417224617656,low,0.02750660339908908,5,False
415,moderate,standard,south,True,0.9156141666719617,52.39773203445233,low,0.02711993934542051,1,False
416,moderate,standard,east,True,0.8634990463706272,79.36605036166586,low,0.024570567398390454,1,False
417,light,lite,north,False,0.8327886018943382,73.61347735757944,low,0.011631974400096768,8,False
418,moderate,standard,north,False,0.8583556722463223,75.25501304193004,low,0.02596290405456044,6,False
419,moderate,standard,south,True,0.9387796088309848,76.552978994109,high,0.016008335472044184,9,False
420,moderate,standard,east,False,1.0230643603933625,72.55678267022495,low,0.01638788171808367,8,False
421,moderate,standard,north,False,1.0302736016977259,63.63834285742233,medium,0.023131810747189445,5,False
422,moderate,standard,south,False,1.0644156500506108,61.734136857640394,low,0.028956655710103404,4,False
423,light,lite,north,False,1.0168764779206705,82.05444271490896,medium,0.02891849288064173,11,False
424,moderate,standard,north,False,0.8503336282588562,60.87818237592795,low,0.028236691702279965,0,False
425,light,lite,east,True,0.9373845530818896,55.64973772837815,medium,0.01647060824970983,11,False
426,moderate,standard,east,False,1.016973528550646,63.70923701711629,low,0.01688837795320962,5,False
427,moderate,standard,north,True,1.1255192626244672,75.99152187057199,low,0.023040544337764816,5,False
428,heavy,premium,east,False,1.2119283536040273,45.31983800309899,low,0.041364111376418156,2,False
429,moderate,standard,south,True,0.9263443994854781,50.515898791581016,low,0.032023014708519634,2,False
430,light,lite,west,True,0.9262979802453157,75.57845310959577,low,0.020977456030851993,2,False
431,light,lite,south,True,0.9428541123534309,70.54905391506188,low,0.011899305504567529,2,False
432,moderate,standard,south,True,0.8789934502863257,57.07587803295936,high,0.02388207113813237,6,False
433,moderate,standard,south,True,1.1120855586211644,89.82275601962752,low,0.031249476420883434,9,False
434,light,lite,west,False,0.8222975829789164,71.10814883978242,medium,0.023643833785101973,10,False
435,light,lite,north,False,0.7532839696546515,80.29585025862033,low,0.0215698501645866,1,False
436,moderate,standard,north,True,1.0601834489183355,80.13888442638387,medium,0.024999179839295768,9,False
437,light,lite,north,False,0.9476690941463347,62.465597591907304,low,0.015690827713538674,9,False
438,heavy,premium,west,False,1.1468423777714625,78.24816987264424,low,0.023766493696954313,1,False
439,moderate,standard,north,True,0.8824133678129221,69.13964280428758,low,0.025827488418148768,2,False
440,light,lite,west,True,0.7228107656014477,59.21933709844143,medium,0.02088689775268642,9,False
441,light,lite,east,False,0.9551096567382367,87.80270008222598,low,0.019962598870960847,11,False
442,heavy,premium,north,True,1.0009247708278748,53.84969073819171,low,0.04693805880331211,6,False
443,moderate,standard,west,False,1.024939065729875,79.20886871028998,low,0.027819310561975157,2,False
444,moderate,standard,south,False,0.9069808409372683,78.06953095509029,low,0.02217243163907183,6,False
445,heavy,premium,west,False,0.9083736471306934,54.20979180622732,low,0.042995819486648816,8,False
446,heavy,premium,north,True,1.0325408874945268,70.40483059931829,low,0.04268761374267303,10,False
447,heavy,premium,west,True,1.0649118911326663,82.06284619697354,low,0.023613420199896963,9,False
448,moderate,standard,west,True,1.1407965436852536,65.11356854908746,low,0.02178610534619135,11,False
449,moderate,standard,east,True,0.8985769019896641,76.32408872225969,high,0.024034789519628875,10,False
450,light,lite,west,True,0.8602816667337867,59.60584713580805,medium,0.018296513110427036,3,False
451,moderate,standard,south,True,1.0479070818791423,67.68133683724494,medium,0.01622892580261575,6,False
452,moderate,standard,south,True,1.1321511858638207,75.95061544637544,high,0.018028646287399266,8,False
453,moderate,standard,west,False,1.0305420201836342,73.26946589684746,low,0.02176168818732523,7,False
454,heavy,premium,south,True,1.0566969802249113,47.31973667974683,medium,0.0262649280648377,7,False
455,light,lite,north,True,0.9209464551268938,78.80918930877607,medium,0.021539632248353636,8,False
456,moderate,standard,east,True,1.0909035644578962,71.61115572749685,low,0.026317011206264937,4,False
457,light,lite,west,True,0.8585250501992883,66.853032075992,low,0.013028910438707146,4,False
458,moderate,standard,west,True,1.0287039472484587,53.22461620678407,medium,0.03010267234890392,2,False
459,light,lite,north,False,1.0313754683755965,58.20747027248453,low,0.022601862537233265,4,False
460,light,lite,west,True,1.0133878240197072,66.08276998853599,high,0.012486916828617406,7,False
461,light,lite,south,False,1.0883760998418475,62.086140928905024,medium,0.01080571037555997,11,False
462,moderate,standard,west,True,1.0048849897593022,73.22580903638536,medium,0.028445013745883894,4,False
463,moderate,standard,north,False,1.0929025108797668,88.02131283817636,low,0.03465042544512077,3,False
464,moderate,standard,west,False,1.0943160337806284,61.2133901020565,low,0.0237971127942767,7,False
465,heavy,premium,east,False,1.05238073800939,42.455443372721454,low,0.04707209828332025,6,False
466,moderate,standard,north,False,0.9148998332892481,67.70309383731262,low,0.0314097516896055,5,False
467,light,lite,east,False,0.9352001853718515,69.12411555753557,medium,0.021093740495767344,4,False
468,heavy,premium,south,False,1.1525835170332082,75.29824629457588,low,0.03242423204646999,4,False
469,light,lite,west,True,0.9164455299515379,79.20358074162154,low,0.02251301578854553,9,False
470,heavy,premium,west,True,0.97393535917881,42.68141938089147,low,0.042910768080509615,1,False
471,light,lite,south,True,0.7907090501278583,81.6608790677214,low,0.01883667409603909,3,False
472,heavy,premium,west,True,0.9737836204239534,49.103227712119164,low,0.02153450616861193,7,False
473,light,lite,west,True,0.9046829788458803,74.331771398653,low,0.02678293216141505,7,False
474,heavy,premium,south,True,1.1022786975125496,42.791863763044944,low,0.037215975490312886,10,False
475,moderate,standard,north,False,1.113410053853337,72.31494702640293,high,0.015973896967998596,0,False
476,heavy,premium,west,False,0.9176263446281526,48.3374582650093,low,0.03936716544282284,1,False
477,light,standard,west,True,0.9356858457391423,73.1711358715929,low,0.028738557274622774,4,True
478,moderate,standard,west,True,1.088945316798874,80.27032360987712,medium,0.018321497046670274,8,False
479,heavy,premium,west,False,1.1762905260453054,72.79538000154591,low,0.04784155250686545,9,False
480,moderate,standard,south,True,0.9357701601313607,76.89559251194818,low,0.016108317768844888,10,False
481,moderate,standard,west,False,1.0797914724565536,66.54714715941041,medium,0.026592381944562735,11,False
482,moderate,lite,north,True,0.8795272567304105,88.26881735557399,low,0.029573125684732054,10,True
483,moderate,standard,south,True,0.9679441388482045,59.47695975586894,low,0.018580632748831677,6,False
484,moderate,standard,north,True,1.0532637415551327,71.87715503941908,low,0.033448685673122494,9,False
485,moderate,standard,north,False,0.9341802439713748,63.997514142828564,medium,0.03485029240323943,4,False
486,heavy,premium,south,True,1.2497229336548323,77.37802421943061,low,0.031979977405976676,0,False
487,light,lite,south,True,1.0912882674106235,62.235676055155935,medium,0.016683854283462196,5,False
488,light,lite,west,True,0.8680044017182651,78.1343905246616,medium,0.026083311299677683,11,False
489,heavy,premium,south,True,0.9238469301378637,71.14227488678851,low,0.03247455704055233,7,False
490,heavy,premium,south,False,1.0610957938987324,63.38252541113533,high,0.024056519411385643,6,False
491,moderate,standard,north,False,0.9688002899156845,55.32039195629315,low,0.03398546212491234,1,False
492,moderate,standard,south,True,1.1221125881245064,89.66131103309546,low,0.022108786747281235,11,False
493,light,lite,north,True,0.8935210159442589,71.73558133513333,low,0.021875612638869044,4,False
494,light,lite,north,True,0.764583133625696,73.86959350073757,medium,0.021405738774627807,10,False
495,moderate,standard,south,False,1.072681417675686,51.00796379284279,low,0.030604252970712675,3,False
496,moderate,standard,west,False,0.928348729753258,77.79812477372191,low,0.030924872189127747,8,False
497,moderate,standard,south,True,1.0330323766108704,69.52710701243257,low,0.020226660357707676,9,False
498,light,lite,south,False,0.9397197148025556,75.5483142086122,low,0.010129287155794212,0,False
499,heavy,premium,south,True,1.0142503954248974,73.05737353197408,low,0.03754483433917373,11,False
500,heavy,premium,west,False,0.9697637068445998,61.224227083776796,low,0.03877045736784058,5,False
501,moderate,standard,south,False,0.9722096572638497,70.85508085894965,medium,0.018925886046221342,2,False
502,moderate,premium,south,False,0.8865085920180017,73.52374550421789,low,0.027539368690574332,10,True
503,moderate,standard,north,False,1.0334939258169977,61.829902503800824,low,0.02154841917466896,8,False
504,heavy,premium,north,True,0.9724687403400081,75.58109958550756,low,0.033079855417117575,4,False
505,moderate,standard,south,False,1.0268960485454643,52.69507486087703,medium,0.01854653106447879,5,False
506,light,lite,south,True,1.0090683952512667,83.59598136365256,medium,0.010292179942177657,10,False
507,heavy,premium,south,True,1.1419357717450325,57.43530831651424,medium,0.02926406826048846,8,False
508,heavy,premium,south,True,1.0063990772370632,54.9751391032358,low,0.041210458828177726,8,False
509,heavy,premium,south,False,1.223087127992592,79.86612979738412,medium,0.020568362101230638,7,False
510,moderate,standard,west,True,0.9125198720854995,55.317121708319306,medium,0.0213948639081539,8,False
511,moderate,standard,west,True,0.8912889203195083,50.037176674798445,medium,0.01549235967682477,3,False
512,moderate,standard,west,True,0.9748788342063721,64.26285303803276,medium,0.015805778914690843,5,False
513,heavy,premium,east,True,1.1721917850097496,81.9264088156526,low,0.044112657080352884,4,False
514,heavy,premium,north,True,1.054375804374771,56.82762105155804,medium,0.024541135137898247,4,False
515,light,lite,north,False,0.8314232599543194,57.178641894673504,low,0.0293041927709147,3,False
516,light,lite,north,False,0.9528076833689746,84.04445037378548,low,0.012944541488210339,1,False
517,moderate,standard,south,True,0.9439799429741831,75.44273681408903,low,0.015136293958002561,11,False
518,heavy,premium,west,False,1.2686053567629672,76.54349249539055,medium,0.04385174052818394,5,False
519,heavy,premium,north,False,1.2060775335017568,46.44226110150368,low,0.03924705700054983,8,False
520,light,standard,east,True,0.7249725309111121,74.44694616419532,low,0.01497079641854852,11,True
521,moderate,standard,north,False,1.092647897047505,85.01954601583586,low,0.032173962424891484,0,False
522,moderate,standard,east,False,1.079395285115462,55.86780456060726,medium,0.03390048129161138,6,False
523,heavy,premium,south,True,1.0326467396431336,62.526069284387404,low,0.035317112261855105,5,False
524,heavy,premium,north,True,1.0248256178608082,76.10782137491347,medium,0.024119000981467107,2,False
525,heavy,premium,south,False,1.0315290471394438,69.8041182428824,medium,0.044358387039136506,0,False
526,moderate,standard,north,True,0.9438758644086467,84.34025818206217,low,0.029100818127071857,3,False
527,moderate,standard,north,True,1.0533169723603961,60.09258944540612,medium,0.0183771692674079,8,False
528,light,lite,north,True,0.9869859962447649,74.01902860930934,medium,0.017667942821165177,1,False
529,light,lite,west,True,1.034576876987948,76.95638526560288,low,0.024407679971728914,2,False
530,heavy,premium,south,False,1.141725192896128,60.740425219296185,medium,0.044886881470491496,1,False
531,heavy,premium,north,True,0.942160550958585,77.7484237856831,low,0.04091072498012899,1,False
532,heavy,premium,south,True,1.2517118224628028,72.64172201056859,low,0.03223334103218488,9,False
533,heavy,premium,west,True,0.9188786806789516,83.26374788389222,low,0.038941279329301304,10,False
534,moderate,standard,north,True,0.9246375366217531,87.68232877954381,low,0.03051010593437999,10,False
535,moderate,standard,south,True,0.8917762212354111,50.42861190781436,low,0.03451557637097866,7,False
536,heavy,premium,north,True,1.042876933597218,55.48412280322489,low,0.03321994650272881,2,False
537,heavy,premium,north,False,1.1022083166893961,62.8491027184856,low,0.049482186227311584,6,False
538,light,lite,west,True,0.729345626983841,81.52584995900835,medium,0.01830291307985491,7,False
539,moderate,standard,north,True,1.0855191763139294,57.82850560398596,medium,0.027974942277900365,2,False
540,light,lite,south,True,0.8832114466335474,65.26588828744383,medium,0.020257494846105353,1,False
541,heavy,premium,west,True,1.13842004630438,84.80805034230954,low,0.047620742023358587,7,False
542,moderate,standard,north,True,0.8664198120774957,58.169684254737156,low,0.01939269857189138,2,False
543,light,premium,south,True,0.905191739928363,66.25571928688652,medium,0.025056973117644123,6,True
544,moderate,standard,north,False,1.1128577434808666,78.91138402486085,low,0.029111254232993822,11,False
545,moderate,standard,east,True,0.9226523951042411,52.92014371598509,medium,0.029220019238996225,0,False
546,moderate,standard,south,False,1.0748137050172466,86.71363532374212,low,0.0196527327677355,11,False
547,light,lite,west,True,0.8098026694028313,79.98655897134867,low,0.019044049582070774,5,False
548,moderate,standard,south,False,1.0559541829129757,82.60288402703227,medium,0.030463670025175166,11,False
549,moderate,standard,north,True,0.8595167475448093,71.39866693637777,low,0.031161356342320454,11,False
550,moderate,standard,south,False,1.0187288122353761,61.1778122927561,medium,0.032730050532838055,8,False
551,moderate,standard,east,True,1.1088767180532966,60.6830002982533,low,0.03217522859677408,11,False
552,heavy,premium,south,True,1.2816169060312343,45.48457758016227,low,0.04712406057734572,2,False
553,moderate,standard,west,True,1.1475667587842473,88.05587447916425,low,0.02575169251385132,6,False
554,moderate,standard,west,False,0.978446551909036,52.45700517039331,low,0.02226545592797799,5,False
555,heavy,premium,north,True,1.2909985032835574,76.35395405577916,medium,0.03611123944225923,7,False
556,moderate,standard,north,True,0.9517968506967133,78.35596451093264,high,0.021292578178703975,2,False
557,light,lite,south,False,1.037725945660953,91.63230333402689,medium,0.015672158468342724,2,False
558,light,lite,south,True,0.7083032128495856,85.43543910686039,low,0.027293047092054913,3,False
559,moderate,standard,west,False,0.9015629536407772,69.0610588332895,medium,0.017780044103981554,2,False
560,moderate,standard,east,True,0.9948553823230314,58.49142566674365,low,0.03172841845971279,8,False
561,moderate,standard,south,False,0.8543143707952459,82.11925205236415,high,0.027118523908284946,10,False
562,light,lite,north,True,1.0513663452179847,93.10067158738394,medium,0.01890905859468576,3,False
563,light,lite,west,True,0.9803741460071997,62.77094284007206,low,0.0265964252943457,5,False
564,light,lite,north,True,0.8644816268847416,81.53450136058726,low,0.018029952211297523,7,False
565,moderate,standard,west,False,0.9161526361409944,57.438460302296704,high,0.019197952591724615,10,False
566,moderate,standard,south,True,1.1408847816713013,79.38834281060103,medium,0.03205852767709163,7,False
567,moderate,standard,west,True,1.0617868709740022,70.14754437312956,medium,0.02516283437330389,4,False
568,moderate,standard,north,False,0.9933226379198608,69.12635694223377,medium,0.027571328012945664,4,False
569,heavy,premium,south,True,1.0801129935326104,63.89992733518874,medium,0.044778227573357546,5,False
570,moderate,standard,south,False,1.1272218966537049,82.81296352588804,low,0.02842812145287474,9,False
571,moderate,standard,south,False,1.0357504132729174,82.99227791919323,medium,0.026038727221209333,6,False
572,moderate,standard,north,False,0.9777992558405284,88.70971299334863,medium,0.026287907606779792,9,False
573,moderate,standard,west,False,1.0259535343112345,71.04330073669612,medium,0.02925331237973089,6,False
574,moderate,standard,west,True,0.9913924823722363,68.9006177127834,low,0.02534586964304506,3,False
575,heavy,premium,north,True,0.9797381957884733,58.556491927360646,low,0.03727357588323235,5,False
576,heavy,premium,north,False,1.1901148337418221,56.217731802435004,low,0.026064481976758123,6,False
577,light,lite,north,True,0.7828228333532131,76.7589244513987,low,0.02697847738952145,4,False
578,heavy,premium,south,True,0.9982202503777965,76.55467811111777,low,0.023344630635163458,4,False
579,moderate,standard,south,False,1.0244692613313966,78.58782700942936,low,0.023875426781844903,1,False
580,light,lite,south,True,0.7323814944462752,90.06455308063566,medium,0.01602926118917601,6,False
581,moderate,standard,north,False,0.9103791364403417,85.60946487183084,low,0.015076742910156017,11,False
582,heavy,premium,south,False,1.1332511293811478,66.0534394133112,low,0.029421314207552975,5,False
583,moderate,standard,south,False,0.9149737556881722,84.90503541943585,low,0.02474768883344086,10,False
584,moderate,standard,south,False,0.9285253300403447,74.96962947990073,medium,0.01880673950190095,0,False
585,moderate,standard,east,False,1.0160675597987074,61.969280172042424,low,0.02124383767572776,3,False
586,light,lite,north,False,1.018520265366053,88.31749569274643,high,0.025825685849933666,2,False
587,light,lite,west,True,0.8356881193567135,76.78381794842997,low,0.02489650151059826,11,False
588,light,lite,south,True,0.708009291892875,57.50027766041643,low,0.0216684303803687,2,False
589,light,lite,south,False,0.947681726916862,74.21177035165422,medium,0.014382521293416016,6,False
590,light,lite,west,False,0.9385735818502641,74.38758067745229,low,0.017609637709860716,10,False
591,light,lite,west,True,0.9125427327010781,70.83110718641723,medium,0.026112044375404764,11,False
592,moderate,standard,east,True,1.1386306312495083,71.42538002350298,medium,0.028613447464514743,9,False
593,light,lite,north,True,0.9043882972180248,72.15057164458734,low,0.010441716906023595,3,False
594,moderate,standard,north,True,0.9500982671901077,65.50780619356027,low,0.029763365410736875,11,False
595,heavy,premium,west,False,1.275485854149614,62.156303658383166,medium,0.045666533703076176,7,False
596,moderate,standard,south,False,0.9428238384611333,87.4689822341396,low,0.02494507773181756,10,False
597,moderate,standard,north,True,0.882446504372007,83.68427449934046,medium,0.021516491680388973,8,False
598,light,lite,north,True,0.9221989120678526,78.35677157044542,low,0.027028114957829474,2,False
599,light,lite,north,True,0.8424372340665687,82.21537655050088,low,0.026553503895625434,4,False
600,light,lite,west,False,1.0156091378192538,59.76426143506865,low,0.01572947475489167,3,False
601,light,lite,north,True,0.999206430679761,88.46123563043614,medium,0.028571937630612762,11,False
602,light,lite,north,True,0.8225071548018459,65.6032513735429,medium,0.013857411373792285,9,False
603,light,lite,north,True,0.9128891499424776,87.86566279115821,low,0.02583782647591458,5,False
604,light,lite,south,True,0.8929096000326174,57.29241240041947,low,0.024148525503238646,10,False
605,light,lite,north,True,1.0593421100670661,78.30744586218331,low,0.012428298110099443,9,False
606,moderate,standard,south,True,0.9051353995323703,63.13541998466421,low,0.015495297551523023,3,False
607,light,lite,north,True,0.8631558434029121,66.18545273972825,low,0.024560245155923945,7,False
608,moderate,standard,west,True,0.9272436928431174,80.97677978425213,low,0.025133715817080057,2,False
609,moderate,standard,north,True,1.0749861045407223,82.2046740526471,low,0.016394388516674588,10,False
610,moderate,standard,south,False,0.9663502808713282,61.51518712278723,medium,0.031728311931597135,4,False
611,light,lite,west,False,0.8263988564500909,89.08849564806695,low,0.010993229829194378,0,False
612,moderate,standard,west,False,0.8689319107346638,62.98436674040646,medium,0.021745337921084528,5,False
613,moderate,standard,south,False,0.9344051865561525,68.30301329001728,low,0.030660004626944043,10,False
614,light,lite,north,True,0.882727121822454,88.82669396395086,low,0.015107067004578029,4,False
615,heavy,premium,north,True,1.0511976154504612,84.1531701457229,low,0.043758068688912924,7,False
616,heavy,premium,west,True,1.0699814076249723,57.22974162778826,medium,0.036425536521799834,8,False
617,light,lite,east,False,0.8003561266136419,59.022509283337776,low,0.022334254152935516,7,False
618,light,lite,west,False,0.8384787546721311,81.15147004497847,low,0.022344391659889162,7,False
619,heavy,premium,south,True,0.9925430569037637,58.19087389481676,high,0.04605671084748383,11,False
620,moderate,standard,west,True,1.0049882775562826,61.38401529218724,low,0.03196362996559894,2,False
621,light,lite,south,True,0.8160176112711947,63.058556842141314,low,0.01339518402785653,3,False
622,light,lite,north,False,0.867654469776822,59.53198417593071,low,0.02094649368678972,10,False
623,moderate,standard,south,True,0.8691639302292709,62.69555400111541,low,0.025306103759887538,3,False
